Estuary,Year,Month,Average_Wind_Speed,count
Clarence_River,1884,12,11.4459833261208,248
Clarence_River,1885,1,14.470263656739,248
Clarence_River,1885,2,12.2045869416808,224
Clarence_River,1885,3,10.8597765661159,248
Clarence_River,1885,4,9.68138068567147,240
Clarence_River,1885,5,8.54147857483907,248
Clarence_River,1885,6,12.931283709614,240
Clarence_River,1885,7,8.73659450441374,248
Clarence_River,1885,8,12.4999505692583,248
Clarence_River,1885,9,11.6841390986381,240
Clarence_River,1885,10,11.7914898106086,248
Clarence_River,1885,11,13.441308706144,240
Clarence_River,1885,12,13.0656890911749,248
Clarence_River,1886,1,11.7805664415888,248
Clarence_River,1886,2,10.8588553918414,224
Clarence_River,1886,3,9.81160274816159,248
Clarence_River,1886,4,9.25978998075902,240
Clarence_River,1886,5,11.1061822988521,248
Clarence_River,1886,6,8.46420333116862,240
Clarence_River,1886,7,9.59812208226623,248
Clarence_River,1886,8,11.7651278046186,248
Clarence_River,1886,9,10.8494329353318,240
Clarence_River,1886,10,13.3152555878859,248
Clarence_River,1886,11,10.7665215768259,240
Clarence_River,1886,12,13.6663411058936,248
Clarence_River,1887,1,13.3616980723533,248
Clarence_River,1887,2,12.8250407035992,224
Clarence_River,1887,3,11.6609505046594,248
Clarence_River,1887,4,9.41430678454569,240
Clarence_River,1887,5,8.22391932535296,248
Clarence_River,1887,6,12.8770220703481,240
Clarence_River,1887,7,13.118060766155,248
Clarence_River,1887,8,9.79549952952889,248
Clarence_River,1887,9,14.4552869736204,240
Clarence_River,1887,10,11.3560691395091,248
Clarence_River,1887,11,11.9013672520877,240
Clarence_River,1887,12,14.6623956266408,248
Clarence_River,1888,1,13.2296524256037,248
Clarence_River,1888,2,11.6373668115654,232
Clarence_River,1888,3,11.07768473681,248
Clarence_River,1888,4,9.49770703321661,240
Clarence_River,1888,5,8.072229514778,248
Clarence_River,1888,6,13.0865679721776,240
Clarence_River,1888,7,11.4419530902484,248
Clarence_River,1888,8,9.77171625847685,248
Clarence_River,1888,9,9.79880806638604,240
Clarence_River,1888,10,11.4648974688941,248
Clarence_River,1888,11,11.4365149368139,240
Clarence_River,1888,12,12.1524042594524,248
Clarence_River,1889,1,12.1807886653691,248
Clarence_River,1889,2,12.290881374271,224
Clarence_River,1889,3,11.1338638110878,248
Clarence_River,1889,4,8.95338959574441,240
Clarence_River,1889,5,11.5730640474424,248
Clarence_River,1889,6,15.2502571024697,240
Clarence_River,1889,7,9.61669371168814,248
Clarence_River,1889,8,11.9051828577347,248
Clarence_River,1889,9,10.2198867566893,240
Clarence_River,1889,10,11.4110362825848,248
Clarence_River,1889,11,11.4265587025201,240
Clarence_River,1889,12,12.344070501531,248
Clarence_River,1890,1,15.0424826896496,248
Clarence_River,1890,2,9.92628653577582,224
Clarence_River,1890,3,10.0246269609105,248
Clarence_River,1890,4,8.48743281149179,240
Clarence_River,1890,5,7.24867419623356,248
Clarence_River,1890,6,11.1822459135315,240
Clarence_River,1890,7,12.3689697234662,248
Clarence_River,1890,8,12.3051923856277,248
Clarence_River,1890,9,9.91248270463514,240
Clarence_River,1890,10,11.2757723892074,248
Clarence_River,1890,11,10.9344664985752,240
Clarence_River,1890,12,11.478076031511,248
Clarence_River,1891,1,13.5116791675189,248
Clarence_River,1891,2,11.8425814710492,224
Clarence_River,1891,3,10.0209537482239,248
Clarence_River,1891,4,8.5633617153114,240
Clarence_River,1891,5,7.49777163028565,248
Clarence_River,1891,6,12.4197020520347,240
Clarence_River,1891,7,13.200632105872,248
Clarence_River,1891,8,9.67925854559584,248
Clarence_River,1891,9,9.38372852941137,240
Clarence_River,1891,10,9.75868858759134,248
Clarence_River,1891,11,11.4639776563661,240
Clarence_River,1891,12,11.3716765542627,248
Clarence_River,1892,1,12.5699189604401,248
Clarence_River,1892,2,11.4098959904934,232
Clarence_River,1892,3,9.32190549938324,248
Clarence_River,1892,4,8.33913236587766,240
Clarence_River,1892,5,8.65927899219965,248
Clarence_River,1892,6,10.6559639502457,240
Clarence_River,1892,7,9.32410417228466,248
Clarence_River,1892,8,9.70109236248803,248
Clarence_River,1892,9,9.85328276862622,240
Clarence_River,1892,10,9.66417249808275,248
Clarence_River,1892,11,9.17979620023943,240
Clarence_River,1892,12,11.4357814866193,248
Clarence_River,1893,1,11.2204068614369,248
Clarence_River,1893,2,12.8668564632694,224
Clarence_River,1893,3,9.96449597240167,248
Clarence_River,1893,4,6.24609198086205,240
Clarence_River,1893,5,9.14792289040605,248
Clarence_River,1893,6,13.4308786976354,240
Clarence_River,1893,7,13.4435924077701,248
Clarence_River,1893,8,10.5193512405661,248
Clarence_River,1893,9,12.5855254313236,240
Clarence_River,1893,10,10.4837409601792,248
Clarence_River,1893,11,10.3926152479958,240
Clarence_River,1893,12,13.2322789067774,248
Clarence_River,1894,1,13.0396139635604,248
Clarence_River,1894,2,12.8286708984955,224
Clarence_River,1894,3,10.7667768336443,248
Clarence_River,1894,4,8.47668407157725,240
Clarence_River,1894,5,8.5960180177736,248
Clarence_River,1894,6,10.4591309705571,240
Clarence_River,1894,7,14.1997994557935,248
Clarence_River,1894,8,12.0213249664143,248
Clarence_River,1894,9,10.3405507746477,240
Clarence_River,1894,10,10.9645308582089,248
Clarence_River,1894,11,10.9793716644746,240
Clarence_River,1894,12,13.7922595622998,248
Clarence_River,1895,1,13.8116248652091,248
Clarence_River,1895,2,10.9840427881614,224
Clarence_River,1895,3,9.99999297468472,248
Clarence_River,1895,4,9.5653238276822,240
Clarence_River,1895,5,8.89663681614928,248
Clarence_River,1895,6,11.6279069941804,240
Clarence_River,1895,7,10.8906801803856,248
Clarence_River,1895,8,11.0900930427451,248
Clarence_River,1895,9,13.065407940559,240
Clarence_River,1895,10,11.1478520148695,248
Clarence_River,1895,11,12.4490392812183,240
Clarence_River,1895,12,12.3507591654665,248
Clarence_River,1896,1,13.2853159817732,248
Clarence_River,1896,2,12.5958502887807,232
Clarence_River,1896,3,9.90612658204479,248
Clarence_River,1896,4,9.58037070280059,240
Clarence_River,1896,5,9.20697265539562,248
Clarence_River,1896,6,12.666009895533,240
Clarence_River,1896,7,10.858175291458,248
Clarence_River,1896,8,8.9803191162116,248
Clarence_River,1896,9,8.29999448526235,240
Clarence_River,1896,10,9.97123583422763,248
Clarence_River,1896,11,12.9573052389045,240
Clarence_River,1896,12,12.6466745983851,248
Clarence_River,1897,1,12.7002670481738,248
Clarence_River,1897,2,11.3170668603272,224
Clarence_River,1897,3,10.5040931008103,248
Clarence_River,1897,4,9.16835849558366,240
Clarence_River,1897,5,9.96694997993597,248
Clarence_River,1897,6,9.96550959175771,240
Clarence_River,1897,7,11.0835575162733,248
Clarence_River,1897,8,10.5105517822332,248
Clarence_River,1897,9,10.6053110505004,240
Clarence_River,1897,10,11.1035529215809,248
Clarence_River,1897,11,12.6524507754535,240
Clarence_River,1897,12,13.3783507963925,248
Clarence_River,1898,1,13.7144353902665,248
Clarence_River,1898,2,13.9816845654619,224
Clarence_River,1898,3,10.7486632460133,248
Clarence_River,1898,4,7.5943608944736,240
Clarence_River,1898,5,12.0265865794953,248
Clarence_River,1898,6,11.8743699235531,240
Clarence_River,1898,7,11.7430119966455,248
Clarence_River,1898,8,10.9278086819507,248
Clarence_River,1898,9,11.5663413917173,240
Clarence_River,1898,10,12.4260178158585,248
Clarence_River,1898,11,10.6305425951286,240
Clarence_River,1898,12,13.0235777815648,248
Clarence_River,1899,1,11.6894745708284,248
Clarence_River,1899,2,13.0143443439134,224
Clarence_River,1899,3,10.3077059342957,248
Clarence_River,1899,4,9.93790589078771,240
Clarence_River,1899,5,10.0758418272887,248
Clarence_River,1899,6,13.5044928616216,240
Clarence_River,1899,7,8.92466135164201,248
Clarence_River,1899,8,12.1296946525249,248
Clarence_River,1899,9,10.7577856528583,240
Clarence_River,1899,10,11.9607573315863,248
Clarence_River,1899,11,11.4886731419998,240
Clarence_River,1899,12,12.7216948561964,248
Clarence_River,1900,1,13.4324036742892,248
Clarence_River,1900,2,13.3390501744643,224
Clarence_River,1900,3,11.6505574220238,248
Clarence_River,1900,4,10.0488323654014,240
Clarence_River,1900,5,9.62763184941481,248
Clarence_River,1900,6,13.1178209586023,240
Clarence_River,1900,7,11.1082352676536,248
Clarence_River,1900,8,11.6251866642057,248
Clarence_River,1900,9,9.66162559897042,240
Clarence_River,1900,10,10.6302856102612,248
Clarence_River,1900,11,13.5528155877185,240
Clarence_River,1900,12,13.3034421723517,248
Clarence_River,1901,1,12.2017617357361,248
Clarence_River,1901,2,12.7692987729072,224
Clarence_River,1901,3,10.574245473907,248
Clarence_River,1901,4,9.92452684842547,240
Clarence_River,1901,5,8.74634285978378,248
Clarence_River,1901,6,12.6464893476764,240
Clarence_River,1901,7,11.6816096204204,248
Clarence_River,1901,8,10.4672091261001,248
Clarence_River,1901,9,12.7085148282237,240
Clarence_River,1901,10,11.8866564370069,248
Clarence_River,1901,11,13.1030567120049,240
Clarence_River,1901,12,13.2776754041708,248
Clarence_River,1902,1,13.261436776437,248
Clarence_River,1902,2,12.6658569549489,224
Clarence_River,1902,3,12.4969904164413,248
Clarence_River,1902,4,9.3520085020922,240
Clarence_River,1902,5,7.89856663015922,248
Clarence_River,1902,6,10.4303598697609,240
Clarence_River,1902,7,10.6360539858987,248
Clarence_River,1902,8,7.96621194054591,248
Clarence_River,1902,9,11.4568384701771,240
Clarence_River,1902,10,11.3595257745451,248
Clarence_River,1902,11,11.3264111231475,240
Clarence_River,1902,12,12.1849527537335,248
Clarence_River,1903,1,11.9128464452644,248
Clarence_River,1903,2,11.8819920290608,224
Clarence_River,1903,3,11.9546146791757,248
Clarence_River,1903,4,10.0758809317093,240
Clarence_River,1903,5,10.1557704957759,248
Clarence_River,1903,6,11.9004143885672,240
Clarence_River,1903,7,10.9029036851718,248
Clarence_River,1903,8,11.0716595403897,248
Clarence_River,1903,9,11.5573967712536,240
Clarence_River,1903,10,11.7415163554401,248
