Estuary,Year,Month,Average_Wind_Speed,count
Sydney,1883,5,9.87389129955848,248
Sydney,1883,6,7.90706554628654,240
Sydney,1883,7,10.738149425511,248
Sydney,1883,8,6.97199394570372,248
Sydney,1883,9,9.95591010440053,240
Sydney,1883,10,9.20818218672941,248
Sydney,1883,11,10.4851231127023,240
Sydney,1883,12,10.5921509081167,248
Sydney,1884,1,11.5386988305867,248
Sydney,1884,2,10.1408071943924,232
Sydney,1884,3,8.70759001792907,248
Sydney,1884,4,8.69866063286508,240
Sydney,1884,5,8.49541352233712,248
Sydney,1884,6,8.63763150901426,240
Sydney,1884,7,8.30710477792175,248
Sydney,1884,8,8.2169508908901,248
Sydney,1884,9,9.01336899692436,240
Sydney,1884,10,11.0997717400626,248
Sydney,1884,11,11.1563123979055,240
Sydney,1884,12,10.2918063874387,248
Sydney,1885,1,10.6545314057504,248
Sydney,1885,2,10.3874412271512,224
Sydney,1885,3,8.53881773168679,248
Sydney,1885,4,8.16984691882562,240
Sydney,1885,5,6.57752907872594,248
Sydney,1885,6,11.4621857545876,240
Sydney,1885,7,8.1469060971651,248
Sydney,1885,8,10.0964675091308,248
Sydney,1885,9,10.2926655991384,240
Sydney,1885,10,10.0419620573377,248
Sydney,1885,11,11.9184343929614,240
Sydney,1885,12,10.299574727145,248
Sydney,1886,1,9.88745758316585,248
Sydney,1886,2,9.2438776988236,224
Sydney,1886,3,8.03244883094763,248
Sydney,1886,4,8.44151231368178,240
Sydney,1886,5,9.68516210428954,248
Sydney,1886,6,7.88262054761913,240
Sydney,1886,7,7.81475090581397,248
Sydney,1886,8,10.2562360795717,248
Sydney,1886,9,9.43614553089801,240
Sydney,1886,10,11.4950531085304,248
Sydney,1886,11,8.47319271866436,240
Sydney,1886,12,10.6349945688579,248
Sydney,1887,1,10.1254959625297,248
Sydney,1887,2,10.0260499870189,224
Sydney,1887,3,8.63574298716168,248
Sydney,1887,4,7.14161736365837,240
Sydney,1887,5,7.73764831625027,248
Sydney,1887,6,11.9366083828809,240
Sydney,1887,7,11.2894703986598,248
Sydney,1887,8,8.26809268404204,248
Sydney,1887,9,12.0818564885443,240
Sydney,1887,10,10.2167951404504,248
Sydney,1887,11,11.1397767399839,240
Sydney,1887,12,11.1559831056665,248
Sydney,1888,1,10.6085798540722,248
Sydney,1888,2,8.54074095108711,232
Sydney,1888,3,8.57150714296496,248
Sydney,1888,4,7.30658199660763,240
Sydney,1888,5,6.92412033429803,248
Sydney,1888,6,10.4518949119553,240
Sydney,1888,7,9.78560846049845,248
Sydney,1888,8,8.2947916721198,248
Sydney,1888,9,8.13711421391503,240
Sydney,1888,10,9.81453594109275,248
Sydney,1888,11,9.40150049268081,240
Sydney,1888,12,9.7353945416594,248
Sydney,1889,1,10.5866798236276,248
Sydney,1889,2,9.40456422133487,224
Sydney,1889,3,8.28979535930214,248
Sydney,1889,4,6.90856974017118,240
Sydney,1889,5,8.61235291487622,248
Sydney,1889,6,13.4314576666145,240
Sydney,1889,7,9.80550414585904,248
Sydney,1889,8,10.1389579976961,248
Sydney,1889,9,8.10832981929245,240
Sydney,1889,10,9.88955980791809,248
Sydney,1889,11,9.14159825970694,240
Sydney,1889,12,11.1116492126927,248
Sydney,1890,1,10.3116925657683,248
Sydney,1890,2,8.64745076640312,224
Sydney,1890,3,7.73609600604607,248
Sydney,1890,4,6.57219530505492,240
Sydney,1890,5,6.75656821406714,248
Sydney,1890,6,9.89412110800397,240
Sydney,1890,7,11.267917489495,248
Sydney,1890,8,10.1336459324321,248
Sydney,1890,9,8.18219099521923,240
Sydney,1890,10,9.80855222561482,248
Sydney,1890,11,9.43791728503001,240
Sydney,1890,12,9.38218992296913,248
Sydney,1891,1,10.96677597451,248
Sydney,1891,2,8.64645022819141,224
Sydney,1891,3,7.0033616050765,248
Sydney,1891,4,6.63805460504016,240
Sydney,1891,5,6.77913276430322,248
Sydney,1891,6,12.1400171476614,240
Sydney,1891,7,12.4407372355862,248
Sydney,1891,8,8.93880455670386,248
Sydney,1891,9,7.93951926277019,240
Sydney,1891,10,8.56406277491217,248
Sydney,1891,11,9.30567677488282,240
Sydney,1891,12,9.92385844715477,248
Sydney,1892,1,9.80757668980299,248
Sydney,1892,2,8.75085588472152,232
Sydney,1892,3,6.52062375158422,248
Sydney,1892,4,7.20278355662986,240
Sydney,1892,5,7.66863733858751,248
Sydney,1892,6,9.26393860607679,240
Sydney,1892,7,8.62306522192546,248
Sydney,1892,8,9.73222365203554,248
Sydney,1892,9,8.75716708377393,240
Sydney,1892,10,7.77197709571099,248
Sydney,1892,11,8.27823864623699,240
Sydney,1892,12,10.2953819975722,248
Sydney,1893,1,9.77969487777007,248
Sydney,1893,2,10.0280143578596,224
Sydney,1893,3,7.64627511888556,248
Sydney,1893,4,5.8391102019223,240
Sydney,1893,5,7.70430279057508,248
Sydney,1893,6,11.8346269430445,240
Sydney,1893,7,11.7300575679409,248
Sydney,1893,8,8.97837361659172,248
Sydney,1893,9,10.0879268590038,240
Sydney,1893,10,9.2883803434995,248
Sydney,1893,11,9.00909739445087,240
Sydney,1893,12,11.4695872899796,248
Sydney,1894,1,10.7666795193912,248
Sydney,1894,2,9.73125658564475,224
Sydney,1894,3,8.69661820476595,248
Sydney,1894,4,6.39489482457753,240
Sydney,1894,5,7.34960476370179,248
Sydney,1894,6,9.07927764066085,240
Sydney,1894,7,11.7003329119756,248
Sydney,1894,8,9.90841007726431,248
Sydney,1894,9,8.57070543133371,240
Sydney,1894,10,8.3710827904523,248
Sydney,1894,11,10.1724649790127,240
Sydney,1894,12,10.0086071211577,248
Sydney,1895,1,10.6192268272245,248
Sydney,1895,2,8.1630706732141,224
Sydney,1895,3,7.33400090412016,248
Sydney,1895,4,7.0114647230181,240
Sydney,1895,5,7.5348884233322,248
Sydney,1895,6,10.5870541587092,240
Sydney,1895,7,10.5615349314908,248
Sydney,1895,8,9.37207865129707,248
Sydney,1895,9,10.8195503649442,240
Sydney,1895,10,9.55413449053029,248
Sydney,1895,11,9.99039490413497,240
Sydney,1895,12,10.5652808745404,248
Sydney,1896,1,11.267657291795,248
Sydney,1896,2,9.24571539784485,232
Sydney,1896,3,7.52767263768466,248
Sydney,1896,4,7.45673613411687,240
Sydney,1896,5,8.16294931722076,248
Sydney,1896,6,11.7589654554871,240
Sydney,1896,7,10.1668996009505,248
Sydney,1896,8,9.03239819143673,248
Sydney,1896,9,7.92851432039809,240
Sydney,1896,10,9.2123424856992,248
Sydney,1896,11,10.824619763857,240
Sydney,1896,12,9.48346555850342,248
Sydney,1897,1,10.7545338960064,248
Sydney,1897,2,9.71162267096417,224
Sydney,1897,3,8.8962829588448,248
Sydney,1897,4,7.93772051627847,240
Sydney,1897,5,8.50493902872582,248
Sydney,1897,6,8.02470148028972,240
Sydney,1897,7,9.25352849861861,248
Sydney,1897,8,10.14584027607,248
Sydney,1897,9,9.34246612382123,240
Sydney,1897,10,9.92502632662524,248
Sydney,1897,11,11.5611880905805,240
Sydney,1897,12,10.3540903746986,248
Sydney,1898,1,10.6098859144808,248
