"Year","Month","displacement","SOI_mean","count","Harm_Month"
1894,11,1801.19487341624,7.2,240,5.75958653158129
1894,12,3765.05884933304,0.1,248,6.28318530717959
1895,1,3632.47551852004,5.6,248,0.523598775598299
1895,2,2814.37417606681,3,224,1.0471975511966
1895,3,1584.70635385518,-0.3,248,1.5707963267949
1895,4,487.331210177561,-7.1,240,2.0943951023932
1895,5,1765.7769834508,-8.2,248,2.61799387799149
1895,6,4957.02450320285,-4.7,240,3.14159265358979
1895,7,6609.33625138526,-0.4,248,3.66519142918809
1895,8,3870.01842938573,-6.3,248,4.18879020478639
1895,9,4002.36548359183,-4,240,4.71238898038469
1895,10,2481.74264783209,-5.6,248,5.23598775598299
1895,11,3025.35631326488,-8.6,240,5.75958653158129
1895,12,1776.80233542564,-3.5,248,6.28318530717959
1896,1,2176.46089851876,1.3,248,0.523598775598299
1896,2,3484.01932921614,4.9,232,1.0471975511966
1896,3,1930.6721692241,-6.3,248,1.5707963267949
1896,4,2631.73139958776,-8.8,240,2.0943951023932
1896,5,2270.70180509748,-42.2,248,2.61799387799149
1896,6,6427.09544139241,-30.6,240,3.14159265358979
1896,7,4692.74971994508,-20.6,248,3.66519142918809
1896,8,3281.71749760611,-22.4,248,4.18879020478639
1896,9,1266.43153648118,-19,240,4.71238898038469
1896,10,1390.02257775952,-19,248,5.23598775598299
1896,11,2487.898785622,-11.9,240,5.75958653158129
1896,12,2132.09363207056,-14.2,248,6.28318530717959
1897,1,2072.21952161096,-12.5,248,0.523598775598299
1897,2,1899.65154999143,-7.4,224,1.0471975511966
1897,3,2626.01648288469,-16.6,248,1.5707963267949
1897,4,770.579426250629,-17.8,240,2.0943951023932
1897,5,1782.72041786662,-16.9,248,2.61799387799149
1897,6,1776.80145547705,0.2,240,3.14159265358979
1897,7,4851.50120593,-2.3,248,3.66519142918809
1897,8,4077.52770727427,0.8,248,4.18879020478639
1897,9,2886.65996626105,0.2,240,4.71238898038469
1897,10,2486.9502892683,1.8,248,5.23598775598299
1897,11,2791.29884557528,-8,240,5.75958653158129
1897,12,3225.77825713599,10.3,248,6.28318530717959
1898,1,2928.47816297195,7,248,0.523598775598299
1898,2,3694.45925962775,6.3,224,1.0471975511966
1898,3,2916.98938560325,19.2,248,1.5707963267949
1898,4,1607.20014040923,11.1,240,2.0943951023932
1898,5,2092.95387156836,-1.9,248,2.61799387799149
1898,6,2429.22388924265,-2.3,240,3.14159265358979
1898,7,3966.98260111557,6.1,248,3.66519142918809
1898,8,2884.44511674811,2.1,248,4.18879020478639
1898,9,2762.08573551678,3.2,240,4.71238898038469
1898,10,2798.87630685277,-0.7,248,5.23598775598299
1898,11,2202.18983672451,-2.7,240,5.75958653158129
1898,12,4302.9427700001,-0.4,248,6.28318530717959
1899,1,4668.19378971319,13.2,248,0.523598775598299
1899,2,3875.3967079485,9.1,224,1.0471975511966
1899,3,2798.06106587859,13.8,248,1.5707963267949
1899,4,1333.41085237271,4.5,240,2.0943951023932
1899,5,3434.84766496342,-7.4,248,2.61799387799149
1899,6,4727.25779847462,-10.4,240,3.14159265358979
1899,7,2357.82376752839,-5.6,248,3.66519142918809
1899,8,1709.99373520273,-10.1,248,4.18879020478639
1899,9,1003.0682700007,-1.6,240,4.71238898038469
1899,10,2026.46384090374,6.1,248,5.23598775598299
1899,11,2599.80762046557,15.8,240,5.75958653158129
1899,12,1841.21713207382,-3,248,6.28318530717959
1900,1,3542.67355018248,-7.3,248,0.523598775598299
1900,2,3412.28547606456,-6.5,224,1.0471975511966
1900,3,1430.77904045739,-25.3,248,1.5707963267949
1900,4,2381.71638588666,-18.7,240,2.0943951023932
1900,5,2650.41730189036,-7.4,248,2.61799387799149
1900,6,3768.7701160548,26.1,240,3.14159265358979
1900,7,4436.3872013627,10,248,3.66519142918809
1900,8,4018.65288248704,7.8,248,4.18879020478639
1900,9,1608.79157491631,-16.6,240,4.71238898038469
1900,10,2021.24669499145,-17.2,248,5.23598775598299
1900,11,3078.93872873236,-6,240,5.75958653158129
1900,12,2829.76782748779,-5.5,248,6.28318530717959
1901,1,3168.67663367642,-0.1,248,0.523598775598299
1901,2,3096.4183690534,3,224,1.0471975511966
1901,3,1637.51152711206,9.4,248,1.5707963267949
1901,4,2515.64614378163,4.5,240,2.0943951023932
1901,5,1899.52179845494,-0.3,248,2.61799387799149
1901,6,5052.67863376302,19.6,240,3.14159265358979
1901,7,3975.00739966626,14.6,248,3.66519142918809
1901,8,3191.90133118506,9.8,248,4.18879020478639
1901,9,2923.74196010554,-16,240,4.71238898038469
1901,10,2336.04458168716,-22.1,248,5.23598775598299
1901,11,2478.91657273383,-8.6,240,5.75958653158129
1901,12,3939.08867933944,-1.9,248,6.28318530717959
1902,1,3398.72329235282,17,248,0.523598775598299
1902,2,3293.75079701248,-2.2,224,1.0471975511966
1902,3,3071.35026452637,11.6,248,1.5707963267949
1902,4,1334.79586313684,7.8,240,2.0943951023932
1902,5,1627.42565063928,7.6,248,2.61799387799149
1902,6,2869.97060404023,2.6,240,3.14159265358979
1902,7,2825.37234350641,1.6,248,3.66519142918809
1902,8,2004.67797150738,-8.9,248,4.18879020478639
1902,9,4142.48106568342,-17.8,240,4.71238898038469
1902,10,1813.89406657574,-7.4,248,5.23598775598299
1902,11,1247.31558808736,-3.4,240,5.75958653158129
1902,12,3009.29953767528,-3,248,6.28318530717959
1903,1,4521.99794213745,-9.2,248,0.523598775598299
1903,2,3068.34011350948,-10.2,224,1.0471975511966
1903,3,2341.6990454081,17.6,248,1.5707963267949
1903,4,1680.77728540378,17.7,240,2.0943951023932
1903,5,2630.49887434412,7.6,248,2.61799387799149
1903,6,3744.43365470156,-0.6,240,3.14159265358979
1903,7,5083.27708609845,6.1,248,3.66519142918809
1903,8,2337.99882627429,0.1,248,4.18879020478639
1903,9,3213.72352611182,8.7,240,4.71238898038469
1903,10,2979.40067479299,4.2,248,5.23598775598299
1903,11,2450.51973293818,1.3,240,5.75958653158129
1903,12,3346.60109277702,15.9,248,6.28318530717959
1904,1,4438.84987780462,14.1,248,0.523598775598299
1904,2,3253.56196040383,16.2,232,1.0471975511966
1904,3,2652.03153944167,9.4,248,1.5707963267949
1904,4,1977.30913330818,31.7,240,2.0943951023932
1904,5,3120.89281834262,9.2,248,2.61799387799149
1904,6,6187.73220026124,-7.1,240,3.14159265358979
1904,7,3320.19981172232,-8.9,248,3.66519142918809
1904,8,2671.42253262902,0.8,248,4.18879020478639
1904,9,2570.76859694762,0.2,240,4.71238898038469
1904,10,2089.60252838358,1.2,248,5.23598775598299
1904,11,2535.3037161393,-17.2,240,5.75958653158129
1904,12,2839.51573792007,2.6,248,6.28318530717959
1905,1,3963.81842763602,-9.2,248,0.523598775598299
1905,2,3646.39297867824,-16.8,224,1.0471975511966
1905,3,2134.13984522172,-30.2,248,1.5707963267949
1905,4,1471.49176138701,-42.6,240,2.0943951023932
1905,5,4174.77668288805,-37.4,248,2.61799387799149
1905,6,4769.9926000041,-31.4,240,3.14159265358979
1905,7,6375.74761304251,-21.3,248,3.66519142918809
1905,8,3245.56201824065,-7.6,248,4.18879020478639
1905,9,4257.25645429032,-7,240,4.71238898038469
1905,10,3039.8410406912,-5.6,248,5.23598775598299
1905,11,2333.37855277585,-17.9,240,5.75958653158129
1905,12,3398.92416792795,-13.1,248,6.28318530717959
1906,1,2821.20715218476,-3.5,248,0.523598775598299
1906,2,3317.25311826516,-7.4,224,1.0471975511966
1906,3,1236.16241483578,-5.2,248,1.5707963267949
1906,4,1982.06141022941,-8.8,240,2.0943951023932
1906,5,3069.06375785487,1.3,248,2.61799387799149
1906,6,3414.315817432,-3.9,240,3.14159265358979
1906,7,5770.04937600325,6.8,248,3.66519142918809
1906,8,2421.75700884383,15.5,248,4.18879020478639
1906,9,2095.34869657782,18.3,240,4.71238898038469
1906,10,1738.44529460843,9.1,248,5.23598775598299
1906,11,2520.70347648955,21.7,240,5.75958653158129
1906,12,3029.20273292211,4.7,248,6.28318530717959
1907,1,4036.22344673614,5.1,248,0.523598775598299
1907,2,3192.08512426196,1.6,224,1.0471975511966
1907,3,1454.30667790165,-0.3,248,1.5707963267949
1907,4,3099.30145799073,4.5,240,2.0943951023932
1907,5,1930.1720044351,10,248,2.61799387799149
1907,6,2146.4233432893,8.3,240,3.14159265358979
1907,7,5663.73325179439,-4.3,248,3.66519142918809
1907,8,5516.63367261933,-8.2,248,4.18879020478639
1907,9,2805.71122315888,0.2,240,4.71238898038469
1907,10,3375.78212045877,0.6,248,5.23598775598299
1907,11,3549.44361298015,-2,240,5.75958653158129
1907,12,2831.17774379169,8.8,248,6.28318530717959
1908,1,5005.88447124568,-10.6,248,0.523598775598299
1908,2,1666.75041484494,7.7,232,1.0471975511966
1908,3,2832.61983683291,0.2,248,1.5707963267949
1908,4,2216.42761978414,16.8,240,2.0943951023932
1908,5,2916.00618432262,-1.1,248,2.61799387799149
1908,6,3766.1362023821,-2.3,240,3.14159265358979
1908,7,2590.04422579911,2.2,248,3.66519142918809
1908,8,3054.15284004591,5.3,248,4.18879020478639
1908,9,2931.2440793261,17.7,240,4.71238898038469
1908,10,2248.65311567265,7.9,248,5.23598775598299
1908,11,3910.14599139362,2.6,240,5.75958653158129
1908,12,3673.5823946553,-5.5,248,6.28318530717959
1909,1,3093.23117173858,-2.5,248,0.523598775598299
1909,2,3301.9724777463,-3.2,224,1.0471975511966
1909,3,1845.18148843555,-0.3,248,1.5707963267949
1909,4,2112.32452074674,-14.5,240,2.0943951023932
1909,5,2918.33735059818,2.1,248,2.61799387799149
1909,6,4458.76438764321,22.8,240,3.14159265358979
1909,7,6760.02602773794,10.7,248,3.66519142918809
1909,8,4316.73837625187,9.8,248,4.18879020478639
1909,9,4989.8020221554,0.8,240,4.71238898038469
1909,10,2284.79337299455,4.2,248,5.23598775598299
1909,11,2683.82294227275,9.2,240,5.75958653158129
1909,12,1753.19068928113,4.7,248,6.28318530717959
1910,1,2928.9639182909,5.6,248,0.523598775598299
1910,2,3721.83065763997,15.2,224,1.0471975511966
1910,3,1910.0258966271,12.7,248,1.5707963267949
1910,4,1909.19968952624,5.3,240,2.0943951023932
1910,5,1439.83407536736,0.5,248,2.61799387799149
1910,6,4759.82451126612,22,240,3.14159265358979
1910,7,6090.12526971383,20.5,248,3.66519142918809
1910,8,2591.41858819052,9.8,248,4.18879020478639
1910,9,2039.54586965866,15.3,240,4.71238898038469
1910,10,3729.40562415142,10.3,248,5.23598775598299
1910,11,2572.33162243081,19.7,240,5.75958653158129
1910,12,4159.90586800992,15.9,248,6.28318530717959
1911,1,3886.47320539174,3.2,248,0.523598775598299
1911,2,2972.11400950505,1.6,224,1.0471975511966
1911,3,2635.00491794111,3.5,248,1.5707963267949
1911,4,1953.79734326347,2,240,2.0943951023932
1911,5,3150.43344720973,-8.2,248,2.61799387799149
1911,6,5431.03315540872,-12,240,3.14159265358979
1911,7,3644.23032776488,-12.8,248,3.66519142918809
1911,8,1563.75131822275,-12.1,248,4.18879020478639
1911,9,2298.51879833384,-8.8,240,4.71238898038469
1911,10,1491.57267323172,-11.7,248,5.23598775598299
1911,11,3033.6065925976,-7.3,240,5.75958653158129
1911,12,2838.56151771986,-1.4,248,6.28318530717959
1912,1,3769.62529289246,-9.7,248,0.523598775598299
1912,2,4247.47310453182,-17.3,232,1.0471975511966
1912,3,1965.42192330843,-9,248,1.5707963267949
1912,4,1594.15244270005,-21.1,240,2.0943951023932
1912,5,896.545661281989,-13,248,2.61799387799149
1912,6,3156.65815669511,-6.3,240,3.14159265358979
1912,7,2457.03219296077,-0.4,248,3.66519142918809
1912,8,3803.9640980642,-7.6,248,4.18879020478639
1912,9,5063.3337792346,-4,240,4.71238898038469
1912,10,2697.66061535859,-8,248,5.23598775598299
1912,11,2934.03747693192,2.6,240,5.75958653158129
1912,12,3227.8405696614,-8,248,6.28318530717959
1913,1,2687.4968408078,-3.5,248,0.523598775598299
1913,2,3496.26195966885,-5,224,1.0471975511966
1913,3,2297.65844782028,1.3,248,1.5707963267949
1913,4,1384.64724546634,-6.3,240,2.0943951023932
1913,5,3244.37971686043,-8.2,248,2.61799387799149
1913,6,2544.89722566086,-3.9,240,3.14159265358979
1913,7,2785.99487794004,-1.7,248,3.66519142918809
1913,8,5301.10686392177,-7.6,248,4.18879020478639
1913,9,2441.41535268805,-9.4,240,4.71238898038469
1913,10,2846.79479321904,-9.2,248,5.23598775598299
1913,11,5069.48298009387,-11.9,240,5.75958653158129
1913,12,3516.76308864822,-7,248,6.28318530717959
1914,1,2995.20933238864,-5.4,248,0.523598775598299
1914,2,3820.01460332837,2,224,1.0471975511966
1914,3,3985.66100049502,9.4,248,1.5707963267949
1914,4,2626.02827058282,-14.5,240,2.0943951023932
1914,5,3319.56038165798,-0.3,248,2.61799387799149
1914,6,1562.85229486994,-16.8,240,3.14159265358979
1914,7,3436.89368179232,-18,248,3.66519142918809
1914,8,1135.74423422535,-17.2,248,4.18879020478639
1914,9,1792.72509005363,-12.4,240,4.71238898038469
1914,10,1848.03862712662,-8.6,248,5.23598775598299
1914,11,3021.50225784933,-11.9,240,5.75958653158129
1914,12,2146.96191743622,-1.4,248,6.28318530717959
1915,1,2849.37661522258,-21.6,248,0.523598775598299
1915,2,2557.24367245333,-2.2,224,1.0471975511966
1915,3,2066.50313484353,-20.4,248,1.5707963267949
1915,4,859.404929502269,-17.8,240,2.0943951023932
1915,5,3877.18871295682,-12.2,248,2.61799387799149
1915,6,5033.3112031586,6.6,240,3.14159265358979
1915,7,2629.71007179475,14,248,3.66519142918809
1915,8,6567.56606620038,7.2,248,4.18879020478639
1915,9,5047.0232597593,7.5,240,4.71238898038469
1915,10,2713.3123618829,2.4,248,5.23598775598299
1915,11,2537.9948381972,-14.6,240,5.75958653158129
1915,12,3215.10959593581,9.8,248,6.28318530717959
1916,1,4234.86398069732,5.6,248,0.523598775598299
1916,2,2191.28686145051,-3.6,232,1.0471975511966
1916,3,817.383839629596,-6.3,248,1.5707963267949
1916,4,1895.12824692457,-0.5,240,2.0943951023932
1916,5,1309.18679821599,6.8,248,2.61799387799149
1916,6,4973.10840676107,9.1,240,3.14159265358979
1916,7,3086.44141238135,25.7,248,3.66519142918809
1916,8,4871.34033982195,16.2,248,4.18879020478639
1916,9,2993.52598833582,4.5,240,4.71238898038469
1916,10,2668.38255143187,6.1,248,5.23598775598299
1916,11,4203.79550383116,9.8,240,5.75958653158129
1916,12,4540.86706494067,15.4,248,6.28318530717959
1917,1,4435.06553640306,5.1,248,0.523598775598299
1917,2,3117.60550723732,10,224,1.0471975511966
1917,3,2454.5703608528,18.1,248,1.5707963267949
1917,4,707.182995043605,21.8,240,2.0943951023932
1917,5,4224.55390346188,21.8,248,2.61799387799149
1917,6,2750.48478839124,21.2,240,3.14159265358979
1917,7,6090.08709074597,28.3,248,3.66519142918809
1917,8,3021.97978058447,34.8,248,4.18879020478639
1917,9,3616.80873695351,29.7,240,4.71238898038469
1917,10,1982.98931685311,15.2,248,5.23598775598299
1917,11,3279.18900353572,21,240,5.75958653158129
1917,12,4154.23250075664,22.5,248,6.28318530717959
1918,1,4242.84585073927,14.6,248,0.523598775598299
1918,2,2366.78875080361,16.6,224,1.0471975511966
1918,3,1936.65776015825,-2,248,1.5707963267949
1918,4,1352.69081249776,16.8,240,2.0943951023932
1918,5,3028.90846125445,10,248,2.61799387799149
1918,6,4517.38078509071,-4.7,240,3.14159265358979
1918,7,3499.55535972509,-14.1,248,3.66519142918809
1918,8,3790.49466679265,-4.4,248,4.18879020478639
1918,9,1396.39376030622,-8.2,240,4.71238898038469
1918,10,3079.43320791542,-5,248,5.23598775598299
1918,11,2829.41860969823,1.3,240,5.75958653158129
1918,12,3324.0758454169,-8,248,6.28318530717959
1919,1,2475.089719569,-14.9,248,0.523598775598299
1919,2,3178.56698264948,-11.2,224,1.0471975511966
1919,3,2971.29227460845,-12.8,248,1.5707963267949
1919,4,1317.75063445028,-3,240,2.0943951023932
1919,5,2636.59555088784,-7.4,248,2.61799387799149
1919,6,3079.81484861643,-10.4,240,3.14159265358979
1919,7,5186.14756912909,-8.9,248,3.66519142918809
1919,8,3430.93484841154,-6.9,248,4.18879020478639
1919,9,3438.69267480755,-5.8,240,4.71238898038469
1919,10,1776.77042331421,-10.5,248,5.23598775598299
1919,11,2428.14286823551,-11.3,240,5.75958653158129
1919,12,2168.9346313453,-9.1,248,6.28318530717959
1920,1,2170.98133971474,1.8,248,0.523598775598299
1920,2,2622.54877184324,-1.7,232,1.0471975511966
1920,3,2602.31181268069,-4.1,248,1.5707963267949
1920,4,1598.26241705721,0.3,240,2.0943951023932
1920,5,1431.2377775094,-2.7,248,2.61799387799149
1920,6,5263.23261363352,6.6,240,3.14159265358979
1920,7,4284.05653654688,9.4,248,3.66519142918809
1920,8,6929.94910009186,5.3,248,4.18879020478639
1920,9,3123.4315624704,5.1,240,4.71238898038469
1920,10,2929.30940959319,-4.3,248,5.23598775598299
1920,11,2467.4676639553,-0.1,240,5.75958653158129
1920,12,3102.86613189938,9.8,248,6.28318530717959
1921,1,3552.85366838567,10.8,248,0.523598775598299
1921,2,2459.98963321812,6.7,224,1.0471975511966
1921,3,1715.63859728312,8.9,248,1.5707963267949
1921,4,2277.90754180159,-7.1,240,2.0943951023932
1921,5,2625.79003123807,2.1,248,2.61799387799149
1921,6,1975.20916880017,22,240,3.14159265358979
1921,7,4146.118800423,2.9,248,3.66519142918809
1921,8,4407.12150087534,-6.9,248,4.18879020478639
1921,9,2068.48653107433,5.1,240,4.71238898038469
1921,10,3545.11640282119,9.7,248,5.23598775598299
1921,11,2262.0045644539,8.5,240,5.75958653158129
1921,12,2423.88772189183,8.2,248,6.28318530717959
1922,1,2801.59140091588,8,248,0.523598775598299
1922,2,3604.97349235657,9.1,224,1.0471975511966
1922,3,1517.35837408091,5.6,248,1.5707963267949
1922,4,1719.04890872884,-5.5,240,2.0943951023932
1922,5,3218.30854014245,-5.1,248,2.61799387799149
1922,6,3387.18943928421,5.8,240,3.14159265358979
1922,7,4775.54971152325,2.2,248,3.66519142918809
1922,8,5137.17636728923,-1.2,248,4.18879020478639
1922,9,2407.08455277522,5.1,240,4.71238898038469
1922,10,2418.98167219807,6.1,248,5.23598775598299
1922,11,3504.17980941813,8.5,240,5.75958653158129
1922,12,2954.66005423648,11.8,248,6.28318530717959
1923,1,4174.37635351837,5.6,248,0.523598775598299
1923,2,4236.52361279514,4.4,224,1.0471975511966
1923,3,2789.86005396142,8.9,248,1.5707963267949
1923,4,2058.11394645463,8.6,240,2.0943951023932
1923,5,5794.82336250207,2.1,248,2.61799387799149
1923,6,5106.2776288357,1,240,3.14159265358979
1923,7,7711.47392085339,-11.5,248,3.66519142918809
1923,8,4236.17633638763,-18.5,248,4.18879020478639
1923,9,6007.5257376477,-14.8,240,4.71238898038469
1923,10,4025.30190500186,-6.2,248,5.23598775598299
1923,11,2975.68099046475,-12.6,240,5.75958653158129
1923,12,2501.65256422143,2.1,248,6.28318530717959
1924,1,4021.9856745384,-5.4,248,0.523598775598299
1924,2,2125.60126630414,1.1,232,1.0471975511966
1924,3,2559.6255687069,2.4,248,1.5707963267949
1924,4,2884.28083087122,-15.4,240,2.0943951023932
1924,5,3729.65434203297,11.5,248,2.61799387799149
1924,6,3735.92692104258,8.3,240,3.14159265358979
1924,7,2013.54072179333,7.4,248,3.66519142918809
1924,8,3536.89295380908,10.4,248,4.18879020478639
1924,9,1199.94254536618,8.1,240,4.71238898038469
1924,10,2591.51049864533,7.9,248,5.23598775598299
1924,11,3280.70004822791,11.8,240,5.75958653158129
1924,12,3386.61557323985,5.2,248,6.28318530717959
1925,1,3788.31631771031,5.6,248,0.523598775598299
1925,2,3033.20805351458,13.8,224,1.0471975511966
1925,3,2264.76320130325,14.9,248,1.5707963267949
1925,4,3131.89364660451,14.4,240,2.0943951023932
1925,5,3904.55416688814,-1.1,248,2.61799387799149
1925,6,2511.35456506831,-4.7,240,3.14159265358979
1925,7,7550.07931495532,-13.4,248,3.66519142918809
1925,8,2038.42825056523,-10.8,248,4.18879020478639
1925,9,5039.49802219506,-6.4,240,4.71238898038469
1925,10,1739.40718270092,-12.9,248,5.23598775598299
1925,11,3146.4314517586,-9.3,240,5.75958653158129
1925,12,3570.83883502902,-7,248,6.28318530717959
1926,1,3738.07171512234,-5.4,248,0.523598775598299
1926,2,2717.4458243329,-14.5,224,1.0471975511966
1926,3,2850.99998401014,-13.3,248,1.5707963267949
1926,4,3849.83961643323,-7.1,240,2.0943951023932
1926,5,3436.53275755859,-2.7,248,2.61799387799149
1926,6,4901.72782474662,-7.1,240,3.14159265358979
1926,7,3893.44647786809,-1,248,3.66519142918809
1926,8,4933.44559299698,-7.6,248,4.18879020478639
1926,9,2722.80394152783,1.4,240,4.71238898038469
1926,10,4367.6116672431,4.2,248,5.23598775598299
1926,11,3567.00053383979,1.3,240,5.75958653158129
1926,12,2652.21495317845,6.2,248,6.28318530717959
1927,1,3197.99201843273,5.1,248,0.523598775598299
1927,2,2723.16960215112,1.1,224,1.0471975511966
1927,3,2980.17354565988,18.1,248,1.5707963267949
1927,4,901.83426825129,6.9,240,2.0943951023932
1927,5,4401.53365020577,6,248,2.61799387799149
1927,6,2433.2510569589,8.3,240,3.14159265358979
1927,7,7107.00281782119,6.1,248,3.66519142918809
1927,8,6025.5774086136,-5,248,4.18879020478639
1927,9,2959.93368680582,-0.4,240,4.71238898038469
1927,10,1236.39152486269,-4.3,248,5.23598775598299
1927,11,2682.50837478367,-8,240,5.75958653158129
1927,12,3357.0026692588,7.7,248,6.28318530717959
1928,1,3145.11182961667,-10.1,248,0.523598775598299
1928,2,3822.99498790147,10.5,232,1.0471975511966
1928,3,2127.50804281598,13.8,248,1.5707963267949
1928,4,3055.62571358193,11.9,240,2.0943951023932
1928,5,3252.2321631778,-2.7,248,2.61799387799149
1928,6,5589.27586527895,-7.9,240,3.14159265358979
1928,7,5394.29371049639,-0.4,248,3.66519142918809
1928,8,1950.94214759582,9.8,248,4.18879020478639
1928,9,4062.86090530251,8.1,240,4.71238898038469
1928,10,4937.27779592902,9.1,248,5.23598775598299
1928,11,2893.45628493984,2.6,240,5.75958653158129
1928,12,4075.13631587002,11.8,248,6.28318530717959
1929,1,3478.44785804139,16,248,0.523598775598299
1929,2,3432.9219439836,18,224,1.0471975511966
1929,3,2687.45170951846,5.1,248,1.5707963267949
1929,4,3766.53705656521,4.5,240,2.0943951023932
1929,5,3499.08074047696,-12.2,248,2.61799387799149
1929,6,4897.54830951379,1,240,3.14159265358979
1929,7,5430.56355964999,1.6,248,3.66519142918809
1929,8,3567.68039940515,0.1,248,4.18879020478639
1929,9,1945.57346734477,-0.4,240,4.71238898038469
1929,10,2515.19042507814,7.9,248,5.23598775598299
1929,11,2681.00011336627,11.1,240,5.75958653158129
1929,12,2755.08658513522,5.7,248,6.28318530717959
1930,1,5365.56676337952,12.7,248,0.523598775598299
1930,2,4062.52449570265,7.7,224,1.0471975511966
1930,3,3400.20781473847,1.8,248,1.5707963267949
1930,4,882.646203047604,-3.8,240,2.0943951023932
1930,5,1398.11934529164,2.1,248,2.61799387799149
1930,6,2570.82658428139,-5.5,240,3.14159265358979
1930,7,5010.89270006723,-4.3,248,3.66519142918809
1930,8,4696.54678984407,-1.8,248,4.18879020478639
1930,9,3733.02872433454,-7,240,4.71238898038469
1930,10,2426.6909779343,3.6,248,5.23598775598299
1930,11,3232.44383058299,1.9,240,5.75958653158129
1930,12,2593.58338722607,-1.4,248,6.28318530717959
1931,1,2161.55563007347,7,248,0.523598775598299
1931,2,2902.47789211401,-14.9,224,1.0471975511966
1931,3,2715.52267230638,5.6,248,1.5707963267949
1931,4,1223.1725090664,8.6,240,2.0943951023932
1931,5,2752.88070965519,13.1,248,2.61799387799149
1931,6,3477.377334324,18.8,240,3.14159265358979
1931,7,7138.92616278398,9.4,248,3.66519142918809
1931,8,4789.62217496646,0.1,248,4.18879020478639
1931,9,3441.60246917309,5.1,240,4.71238898038469
1931,10,2477.94529920509,-12.9,248,5.23598775598299
1931,11,3060.00680527577,-4.7,240,5.75958653158129
1931,12,3671.84342524689,4.7,248,6.28318530717959
1932,1,4277.8884140513,1.8,248,0.523598775598299
1932,2,3427.43731760198,-3.6,232,1.0471975511966
1932,3,2270.64460758708,-2.5,248,1.5707963267949
1932,4,1890.18926124888,-2.1,240,2.0943951023932
1932,5,1422.56729639429,2.8,248,2.61799387799149
1932,6,5647.52473452301,-4.7,240,3.14159265358979
1932,7,4940.07538228788,-5,248,3.66519142918809
1932,8,4527.5318493279,-6.9,248,4.18879020478639
1932,9,2354.21304082756,-8.8,240,4.71238898038469
1932,10,3354.87648143363,-4.3,248,5.23598775598299
1932,11,2814.7325967823,-4.7,240,5.75958653158129
1932,12,3516.18235875063,3.2,248,6.28318530717959
1933,1,3176.69475718523,-11.1,248,0.523598775598299
1933,2,2047.80357328003,4.9,224,1.0471975511966
1933,3,3231.53200413353,-2,248,1.5707963267949
1933,4,878.133226048227,3.6,240,2.0943951023932
1933,5,4727.07877555102,6,248,2.61799387799149
1933,6,1737.68247932104,-3.9,240,3.14159265358979
1933,7,4193.78412182961,3.5,248,3.66519142918809
1933,8,3237.05970872112,-0.5,248,4.18879020478639
1933,9,2383.03125419494,2,240,4.71238898038469
1933,10,2270.47153667301,3.6,248,5.23598775598299
1933,11,2660.28348458796,7.2,240,5.75958653158129
1933,12,3350.33035219477,8.2,248,6.28318530717959
1934,1,4185.12915314601,6.5,248,0.523598775598299
1934,2,2896.83196806561,0.1,224,1.0471975511966
1934,3,3098.8448198607,0.2,248,1.5707963267949
1934,4,2753.16867577473,6.1,240,2.0943951023932
1934,5,2069.18490649085,-7.4,248,2.61799387799149
1934,6,2184.72321449265,10.7,240,3.14159265358979
1934,7,4937.29694542288,2.9,248,3.66519142918809
1934,8,3880.59161178959,-22.4,248,4.18879020478639
1934,9,1675.63405574592,-6.4,240,4.71238898038469
1934,10,2683.69454354572,4.2,248,5.23598775598299
1934,11,3328.22996820466,13.1,240,5.75958653158129
1934,12,1709.3880567448,-2.4,248,6.28318530717959
1935,1,4388.34779061826,6.5,248,0.523598775598299
1935,2,3371.71296828307,-4.6,224,1.0471975511966
1935,3,2841.91352138402,12.2,248,1.5707963267949
1935,4,3637.25469659395,2.8,240,2.0943951023932
1935,5,3722.59007915818,-6.6,248,2.61799387799149
1935,6,5535.83480908929,-2.3,240,3.14159265358979
1935,7,4863.77587091906,-0.4,248,3.66519142918809
1935,8,5259.43825336202,2.1,248,4.18879020478639
1935,9,3684.70939850468,6.3,240,4.71238898038469
1935,10,2928.97335525661,7.3,248,5.23598775598299
1935,11,4164.26494116356,3.9,240,5.75958653158129
1935,12,1658.84850425976,-4,248,6.28318530717959
1936,1,4088.22874021895,-2,248,0.523598775598299
1936,2,4105.0149106362,0.6,232,1.0471975511966
1936,3,2572.32629489029,1.8,248,1.5707963267949
1936,4,1941.0036461624,22.6,240,2.0943951023932
1936,5,-344.820735967509,4.4,248,2.61799387799149
1936,6,4547.39175382828,-1.5,240,3.14159265358979
1936,7,3655.80341419764,4.2,248,3.66519142918809
1936,8,5583.48303632789,-8.9,248,4.18879020478639
1936,9,1951.53488578947,2.6,240,4.71238898038469
1936,10,3032.75706211859,-0.1,248,5.23598775598299
1936,11,2935.60428226909,-13.9,240,5.75958653158129
1936,12,3390.05637676429,0.6,248,6.28318530717959
1937,1,3287.19203100697,9.4,248,0.523598775598299
1937,2,2612.48513827503,-5,224,1.0471975511966
1937,3,3044.96579629934,6.2,248,1.5707963267949
1937,4,2707.0063780491,2,240,2.0943951023932
1937,5,3874.12945449547,-0.3,248,2.61799387799149
1937,6,2641.34967747286,3.4,240,3.14159265358979
1937,7,3279.41125343304,-5.6,248,3.66519142918809
