Estuary,Year,Month,Day,displacement,count
Lake Illawarra,1851,6,26,-259.725976202578,8
Lake Illawarra,1851,6,27,-193.66806239401,8
Lake Illawarra,1851,6,28,-102.332493532632,8
Lake Illawarra,1851,6,29,-60.4830859906175,8
Lake Illawarra,1851,6,30,-60.0248803230154,8
Lake Illawarra,1851,7,1,-59.5666730622623,8
Lake Illawarra,1851,7,2,-159.302674677537,8
Lake Illawarra,1851,7,3,-180.991051564573,8
Lake Illawarra,1851,7,4,-112.260275221255,8
Lake Illawarra,1851,7,5,-109.816511053795,8
Lake Illawarra,1851,7,6,-169.077716838325,8
Lake Illawarra,1851,7,7,-190.23152321554,8
Lake Illawarra,1851,7,8,-106.990914339646,8
Lake Illawarra,1851,7,9,-46.2787250600415,8
Lake Illawarra,1851,7,10,-81.1786868993747,8
Lake Illawarra,1851,7,11,-213.065414214685,8
Lake Illawarra,1851,7,12,-242.696018102669,8
Lake Illawarra,1851,7,13,-243.383340714837,8
Lake Illawarra,1851,7,14,-283.629012830124,8
Lake Illawarra,1851,7,15,-198.78468517024,8
Lake Illawarra,1851,7,16,-297.98610778363,8
Lake Illawarra,1851,7,17,-253.998412583628,8
Lake Illawarra,1851,7,18,-76.520267287224,8
Lake Illawarra,1851,7,19,-45.4386784817085,8
Lake Illawarra,1851,7,20,-40.9329938170838,8
Lake Illawarra,1851,7,21,-42.3839801001731,8
Lake Illawarra,1851,7,22,-32.5325523293064,8
Lake Illawarra,1851,7,23,-90.0373200008877,8
Lake Illawarra,1851,7,24,-53.6100080319658,8
Lake Illawarra,1851,7,25,-117.224163732738,8
Lake Illawarra,1851,7,26,-199.166525341293,8
Lake Illawarra,1851,7,27,-141.356303706169,8
Lake Illawarra,1851,7,28,-65.370607611545,8
Lake Illawarra,1851,7,29,-91.1064689009375,8
Lake Illawarra,1851,7,30,-117.071427433879,8
Lake Illawarra,1851,7,31,-57.7338549437126,8
Lake Illawarra,1851,8,1,-72.1673157209319,8
Lake Illawarra,1851,8,2,-76.5202677708591,8
Lake Illawarra,1851,8,3,-115.391340720939,8
Lake Illawarra,1851,8,4,-129.97754032899,8
Lake Illawarra,1851,8,5,-92.4047143475326,8
Lake Illawarra,1851,8,6,-37.1146210677572,8
Lake Illawarra,1851,8,7,-55.4428290949993,8
Lake Illawarra,1851,8,8,-183.511180119067,8
Lake Illawarra,1851,8,9,-169.994128002834,8
Lake Illawarra,1851,8,10,-134.941428783575,8
Lake Illawarra,1851,8,11,-96.299458140987,8
Lake Illawarra,1851,8,12,-125.166383621405,8
Lake Illawarra,1851,8,13,-144.792843453621,8
Lake Illawarra,1851,8,14,-71.4036439135621,8
Lake Illawarra,1851,8,15,-56.0537510332785,8
Lake Illawarra,1851,8,16,-57.2756485364331,8
Lake Illawarra,1851,8,17,-63.5377876722516,8
Lake Illawarra,1851,8,18,-36.7328021197493,8
Lake Illawarra,1851,8,19,-46.278706881052,8
Lake Illawarra,1851,8,20,-92.0991704278633,8
Lake Illawarra,1851,8,21,-66.516065109898,8
Lake Illawarra,1851,8,22,-94.3902689783095,8
Lake Illawarra,1851,8,23,-103.401640014506,8
Lake Illawarra,1851,8,24,-82.2478305221124,8
Lake Illawarra,1851,8,25,-140.668993611614,8
Lake Illawarra,1851,8,26,-53.6863746095815,8
Lake Illawarra,1851,8,27,-177.85998634938,8
Lake Illawarra,1851,8,28,-77.5130442612231,8
Lake Illawarra,1851,8,29,-66.5161191632315,8
Lake Illawarra,1851,8,30,-188.245965853647,8
Lake Illawarra,1851,8,31,-86.4480479516781,8
Lake Illawarra,1851,9,1,-90.0373240122143,8
Lake Illawarra,1851,9,2,-170.375946182715,8
Lake Illawarra,1851,9,3,-186.871351667303,8
Lake Illawarra,1851,9,4,-141.81450647196,8
Lake Illawarra,1851,9,5,-110.732922104508,8
Lake Illawarra,1851,9,6,-227.575243817,8
Lake Illawarra,1851,9,7,-214.363663302766,8
Lake Illawarra,1851,9,8,-123.104462441461,8
Lake Illawarra,1851,9,9,-86.9062543020598,8
Lake Illawarra,1851,9,10,-102.179759637724,8
Lake Illawarra,1851,9,11,-88.7390725344053,8
Lake Illawarra,1851,9,12,-65.9051797998643,8
Lake Illawarra,1851,9,13,-87.8226439021342,8
Lake Illawarra,1851,9,14,-124.937283860109,8
Lake Illawarra,1851,9,15,-71.0981714296403,8
Lake Illawarra,1851,9,16,-79.2694996996867,8
Lake Illawarra,1851,9,17,-61.2467607709208,8
Lake Illawarra,1851,9,18,-105.616297706678,8
Lake Illawarra,1851,9,19,-77.5894113224736,8
Lake Illawarra,1851,9,20,-76.5966337225943,8
Lake Illawarra,1851,9,21,-126.388265975402,8
Lake Illawarra,1851,9,22,-213.829090630812,8
Lake Illawarra,1851,9,23,-166.175750545178,8
Lake Illawarra,1851,9,24,-104.5471513386,8
Lake Illawarra,1851,9,25,-57.4283838111238,8
Lake Illawarra,1851,9,26,-77.7421488304207,8
Lake Illawarra,1851,9,27,-123.257196108776,8
Lake Illawarra,1851,9,28,-131.810362387743,8
Lake Illawarra,1851,9,29,-66.3633842726041,8
Lake Illawarra,1851,9,30,-145.862004572569,8
Lake Illawarra,1851,10,1,-182.900240471209,8
Lake Illawarra,1851,10,2,-79.880437782843,8
Lake Illawarra,1851,10,3,-68.7307790602102,8
Lake Illawarra,1851,10,4,-49.3334269977183,8
Lake Illawarra,1851,10,5,-60.4067373643986,8
Lake Illawarra,1851,10,6,-78.6585597957867,8
Lake Illawarra,1851,10,7,-65.3706069572153,8
Lake Illawarra,1851,10,8,-77.6657798061811,8
Lake Illawarra,1851,10,9,-55.9010340940476,8
Lake Illawarra,1851,10,10,-65.065136976815,8
Lake Illawarra,1851,10,11,-54.5264184567983,8
Lake Illawarra,1851,10,12,-47.9588121570437,8
Lake Illawarra,1851,10,13,-62.6213764508433,8
Lake Illawarra,1851,10,14,-68.6544116717945,8
Lake Illawarra,1851,10,15,-58.5738969417358,8
Lake Illawarra,1851,10,16,-77.2075751769708,8
Lake Illawarra,1851,10,17,-41.4675706995086,8
Lake Illawarra,1851,10,18,-66.5924866227697,8
Lake Illawarra,1851,10,19,-60.6358019625789,8
Lake Illawarra,1851,10,20,-56.4356074487808,8
Lake Illawarra,1851,10,21,-66.8215899117565,8
Lake Illawarra,1851,10,22,-73.5419330651283,8
Lake Illawarra,1851,10,23,-85.1497986929008,8
Lake Illawarra,1851,10,24,-52.1590067419646,8
Lake Illawarra,1851,10,25,-63.6141538800283,8
Lake Illawarra,1851,10,26,-86.9062163224808,8
Lake Illawarra,1851,10,27,-140.058053053384,8
Lake Illawarra,1851,10,28,-143.647328601836,8
Lake Illawarra,1851,10,29,-128.450188705822,8
Lake Illawarra,1851,10,30,-158.004426286458,8
Lake Illawarra,1851,10,31,-139.905317423079,8
Lake Illawarra,1851,11,1,-46.2023567185797,8
Lake Illawarra,1851,11,2,-92.7101665614546,8
Lake Illawarra,1851,11,3,-53.5336584384767,8
Lake Illawarra,1851,11,4,-82.4005690115537,8
Lake Illawarra,1851,11,5,-85.9134720365231,8
Lake Illawarra,1851,11,6,-94.2375333764536,8
Lake Illawarra,1851,11,7,-90.800995193703,8
Lake Illawarra,1851,11,8,-52.7699659770435,8
Lake Illawarra,1851,11,9,-77.5894140251416,8
Lake Illawarra,1851,11,10,-67.8907388971536,8
Lake Illawarra,1851,11,11,-56.1301717495758,8
Lake Illawarra,1851,11,12,-117.605978271132,8
Lake Illawarra,1851,11,13,-148.458466177387,8
Lake Illawarra,1851,11,14,-94.3139020877535,8
Lake Illawarra,1851,11,15,-79.5749702206182,8
Lake Illawarra,1851,11,16,-39.176546799561,8
Lake Illawarra,1851,11,17,-100.805145821219,8
Lake Illawarra,1851,11,18,-101.492452274286,8
Lake Illawarra,1851,11,19,-171.063274968344,8
Lake Illawarra,1851,11,20,-194.737208449148,8
Lake Illawarra,1851,11,21,-233.53191294397,8
Lake Illawarra,1851,11,22,-213.905514049775,8
Lake Illawarra,1851,11,23,-180.30374437183,8
Lake Illawarra,1851,11,24,-120.049744259335,8
Lake Illawarra,1851,11,25,-70.563598843033,8
Lake Illawarra,1851,11,26,-199.090156658443,8
Lake Illawarra,1851,11,27,-259.878733255074,8
Lake Illawarra,1851,11,28,-241.779629555211,8
Lake Illawarra,1851,11,29,-203.137653037879,8
Lake Illawarra,1851,11,30,-204.206800999107,8
Lake Illawarra,1851,12,1,-180.380112343453,8
Lake Illawarra,1851,12,2,-168.161344307723,8
Lake Illawarra,1851,12,3,-135.475985026162,8
Lake Illawarra,1851,12,4,-97.1395198258041,8
Lake Illawarra,1851,12,5,-88.0517647726798,8
Lake Illawarra,1851,12,6,-48.9515875378924,8
Lake Illawarra,1851,12,7,-75.2983883897958,8
Lake Illawarra,1851,12,8,-93.8556947132036,8
Lake Illawarra,1851,12,9,-82.7824039764175,8
Lake Illawarra,1851,12,10,-137.079719201127,8
Lake Illawarra,1851,12,11,-198.250113920741,8
Lake Illawarra,1851,12,12,-207.872424562123,8
Lake Illawarra,1851,12,13,-202.7557399375,8
Lake Illawarra,1851,12,14,-200.15930287005,8
Lake Illawarra,1851,12,15,-204.359477843284,8
Lake Illawarra,1851,12,16,-143.723674937902,8
Lake Illawarra,1851,12,17,-121.347993233622,8
Lake Illawarra,1851,12,18,-161.670065837879,8
Lake Illawarra,1851,12,19,-146.243806550675,8
Lake Illawarra,1851,12,20,-124.326341794075,8
Lake Illawarra,1851,12,21,-134.941428684003,8
Lake Illawarra,1851,12,22,-111.420231573182,8
Lake Illawarra,1851,12,23,-136.010574625344,8
Lake Illawarra,1851,12,24,-159.837243366614,8
Lake Illawarra,1851,12,25,-156.782562737331,8
